-77.16143186,-175.5,100
4.301222305,-4.5,100
7.180755781,-4.5,100
10.07865811,-4.5,100
13.00287816,-4.5,100
15.96201416,-4.5,100
18.96557499,-4.5,100
22.02431284,-4.5,100
25.15066341,-4.5,100
28.35935003,-4.5,100
31.66824325,-4.5,100
35.0996322,-4.5,100
38.68218745,-4.5,100
42.4541502,-4.5,100
46.46884783,-4.5,100
50.80503257,-4.5,100
55.58849133,-4.5,100
61.04497563,-4.5,100
67.66835499,-4.5,100
77.16143186,-4.5,100
-77.16143186,4.5,100
-67.66835499,4.5,100
-61.04497563,4.5,100
-55.58849133,4.5,100
-50.80503257,4.5,100
-46.46884783,4.5,100
-42.4541502,4.5,100
-38.68218745,4.5,100
-35.0996322,4.5,100
-31.66824325,4.5,100
-28.35935003,4.5,100
-25.15066341,4.5,100
-22.02431284,4.5,100
-18.96557499,4.5,100
-15.96201416,4.5,100
-13.00287816,4.5,100
-10.07865811,4.5,100
-7.180755781,4.5,100
-4.301222305,4.5,100
-1.432543738,4.5,100
1.432543738,4.5,100
4.301222305,4.5,100
7.180755781,4.5,100
10.07865811,4.5,100
13.00287816,4.5,100
15.96201416,4.5,100
18.96557499,4.5,100
22.02431284,4.5,100
25.15066341,4.5,100
28.35935003,4.5,100
31.66824325,4.5,100
35.0996322,4.5,100
38.68218745,4.5,100
42.4541502,4.5,100
46.46884783,4.5,100
50.80503257,4.5,100
55.58849133,4.5,100
61.04497563,4.5,100
67.66835499,4.5,100
77.16143186,4.5,100
-77.16143186,13.5,100
-67.66835499,13.5,100
-61.04497563,13.5,100
-55.58849133,13.5,100
-50.80503257,13.5,100
-46.46884783,13.5,100
-42.4541502,13.5,100
-38.68218745,13.5,100
-35.0996322,13.5,100
-31.66824325,13.5,100
-28.35935003,13.5,100
-25.15066341,13.5,100
-22.02431284,13.5,100
-18.96557499,13.5,100
-15.96201416,13.5,100
-13.00287816,13.5,100
-10.07865811,13.5,100
-7.180755781,13.5,100
-4.301222305,13.5,100
-1.432543738,13.5,100
1.432543738,13.5,100
4.301222305,13.5,100
7.180755781,13.5,100
10.07865811,13.5,100
13.00287816,13.5,100
15.96201416,13.5,100
18.96557499,13.5,100
22.02431284,13.5,100
25.15066341,13.5,100
28.35935003,13.5,100
31.66824325,13.5,100
35.0996322,13.5,100
38.68218745,13.5,100
42.4541502,13.5,100
46.46884783,13.5,100
50.80503257,13.5,100
55.58849133,13.5,100
61.04497563,13.5,100
67.66835499,13.5,100
77.16143186,13.5,100
-77.16143186,22.5,100
-67.66835499,22.5,100
-61.04497563,22.5,100
-55.58849133,22.5,100
-50.80503257,22.5,100
-46.46884783,22.5,100
-42.4541502,22.5,100
-38.68218745,22.5,100
-35.0996322,22.5,100
-31.66824325,22.5,100
-28.35935003,22.5,100
-25.15066341,22.5,100
-22.02431284,22.5,100
-18.96557499,22.5,100
-15.96201416,22.5,100
-13.00287816,22.5,100
-10.07865811,22.5,100
-7.180755781,22.5,100
-4.301222305,22.5,100
-1.432543738,22.5,100
1.432543738,22.5,100
4.301222305,22.5,100
7.180755781,22.5,100
10.07865811,22.5,100
13.00287816,22.5,100
15.96201416,22.5,100
18.96557499,22.5,100
22.02431284,22.5,100
25.15066341,22.5,100
28.35935003,22.5,100
31.66824325,22.5,100
35.0996322,22.5,100
38.68218745,22.5,100
42.4541502,22.5,100
46.46884783,22.5,100
50.80503257,22.5,100
55.58849133,22.5,100
61.04497563,22.5,100
67.66835499,22.5,100
77.16143186,22.5,100
-77.16143186,31.5,100
-67.66835499,31.5,100
-61.04497563,31.5,100
-55.58849133,31.5,100
-50.80503257,31.5,100
-46.46884783,31.5,100
-42.4541502,31.5,100
-38.68218745,31.5,100
-35.0996322,31.5,100
-31.66824325,31.5,100
-28.35935003,31.5,100
-25.15066341,31.5,100
-22.02431284,31.5,100
-18.96557499,31.5,100
-15.96201416,31.5,100
-13.00287816,31.5,100
-10.07865811,31.5,100
-7.180755781,31.5,100
-4.301222305,31.5,100
-1.432543738,31.5,100
1.432543738,31.5,100
4.301222305,31.5,100
7.180755781,31.5,100
10.07865811,31.5,100
13.00287816,31.5,100
15.96201416,31.5,100
18.96557499,31.5,100
22.02431284,31.5,100
25.15066341,31.5,100
28.35935003,31.5,100
31.66824325,31.5,100
35.0996322,31.5,100
38.68218745,31.5,100
42.4541502,31.5,100
46.46884783,31.5,100
50.80503257,31.5,100
55.58849133,31.5,100
61.04497563,31.5,100
67.66835499,31.5,100
77.16143186,31.5,100
-77.16143186,40.5,100
-67.66835499,40.5,100
-61.04497563,40.5,100
-55.58849133,40.5,100
-50.80503257,40.5,100
-46.46884783,40.5,100
-42.4541502,40.5,100
-38.68218745,40.5,100
-35.0996322,40.5,100
-31.66824325,40.5,100
-28.35935003,40.5,100
-25.15066341,40.5,100
-22.02431284,40.5,100
-18.96557499,40.5,100
-15.96201416,40.5,100
-13.00287816,40.5,100
-10.07865811,40.5,100
-7.180755781,40.5,100
-4.301222305,40.5,100
-1.432543738,40.5,100
1.432543738,40.5,100
4.301222305,40.5,100
7.180755781,40.5,100
10.07865811,40.5,100
13.00287816,40.5,100
15.96201416,40.5,100
18.96557499,40.5,100
22.02431284,40.5,100
25.15066341,40.5,100
28.35935003,40.5,100
31.66824325,40.5,100
35.0996322,40.5,100
38.68218745,40.5,100
42.4541502,40.5,100
46.46884783,40.5,100
50.80503257,40.5,100
55.58849133,40.5,100
61.04497563,40.5,100
67.66835499,40.5,100
77.16143186,40.5,100
-77.16143186,49.5,100
-67.66835499,49.5,100
-61.04497563,49.5,100
-55.58849133,49.5,100
-50.80503257,49.5,100
-46.46884783,49.5,100
-42.4541502,49.5,100
-38.68218745,49.5,100
-35.0996322,49.5,100
-31.66824325,49.5,100
-28.35935003,49.5,100
-25.15066341,49.5,100
-22.02431284,49.5,100
-18.96557499,49.5,100
-15.96201416,49.5,100
-13.00287816,49.5,100
-10.07865811,49.5,100
-7.180755781,49.5,100
-4.301222305,49.5,100
-1.432543738,49.5,100
1.432543738,49.5,100
4.301222305,49.5,100
7.180755781,49.5,100
10.07865811,49.5,100
13.00287816,49.5,100
15.96201416,49.5,100
18.96557499,49.5,100
22.02431284,49.5,100
25.15066341,49.5,100
28.35935003,49.5,100
31.66824325,49.5,100
35.0996322,49.5,100
38.68218745,49.5,100
42.4541502,49.5,100
46.46884783,49.5,100
50.80503257,49.5,100
55.58849133,49.5,100
61.04497563,49.5,100
67.66835499,49.5,100
77.16143186,49.5,100
-77.16143186,58.5,100
-67.66835499,58.5,100
-61.04497563,58.5,100
-55.58849133,58.5,100
-50.80503257,58.5,100
-46.46884783,58.5,100
-42.4541502,58.5,100
-38.68218745,58.5,100
-35.0996322,58.5,100
-31.66824325,58.5,100
-28.35935003,58.5,100
-25.15066341,58.5,100
-22.02431284,58.5,100
-18.96557499,58.5,100
-15.96201416,58.5,100
-13.00287816,58.5,100
-10.07865811,58.5,100
-7.180755781,58.5,100
-4.301222305,58.5,100
-1.432543738,58.5,100
1.432543738,58.5,100
4.301222305,58.5,100
7.180755781,58.5,100
10.07865811,58.5,100
13.00287816,58.5,100
15.96201416,58.5,100
18.96557499,58.5,100
22.02431284,58.5,100
25.15066341,58.5,100
28.35935003,58.5,100
31.66824325,58.5,100
35.0996322,58.5,100
38.68218745,58.5,100
42.4541502,58.5,100
46.46884783,58.5,100
50.80503257,58.5,100
55.58849133,58.5,100
61.04497563,58.5,100
67.66835499,58.5,100
77.16143186,58.5,100
-77.16143186,67.5,100
-67.66835499,67.5,100
-61.04497563,67.5,100
-55.58849133,67.5,100
-50.80503257,67.5,100
-46.46884783,67.5,100
-42.4541502,67.5,100
-38.68218745,67.5,100
-35.0996322,67.5,100
-31.66824325,67.5,100
-28.35935003,67.5,100
-25.15066341,67.5,100
-22.02431284,67.5,100
-18.96557499,67.5,100
-15.96201416,67.5,100
-13.00287816,67.5,100
-10.07865811,67.5,100
-7.180755781,67.5,100
-4.301222305,67.5,100
-1.432543738,67.5,100
1.432543738,67.5,100
4.301222305,67.5,100
7.180755781,67.5,100
10.07865811,67.5,100
13.00287816,67.5,100
15.96201416,67.5,100
18.96557499,67.5,100
22.02431284,67.5,100
25.15066341,67.5,100
28.35935003,67.5,100
31.66824325,67.5,100
35.0996322,67.5,100
38.68218745,67.5,100
42.4541502,67.5,100
46.46884783,67.5,100
50.80503257,67.5,100
55.58849133,67.5,100
61.04497563,67.5,100
67.66835499,67.5,100
77.16143186,67.5,100
-77.16143186,76.5,100
-67.66835499,76.5,100
-61.04497563,76.5,100
-55.58849133,76.5,100
-50.80503257,76.5,100
-46.46884783,76.5,100
-42.4541502,76.5,100
-38.68218745,76.5,100
-35.0996322,76.5,100
-31.66824325,76.5,100
-28.35935003,76.5,100
-25.15066341,76.5,100
-22.02431284,76.5,100
-18.96557499,76.5,100
-15.96201416,76.5,100
-13.00287816,76.5,100
-10.07865811,76.5,100
-7.180755781,76.5,100
-4.301222305,76.5,100
-1.432543738,76.5,100
1.432543738,76.5,100
4.301222305,76.5,100
7.180755781,76.5,100
10.07865811,76.5,100
13.00287816,76.5,100
15.96201416,76.5,100
18.96557499,76.5,100
22.02431284,76.5,100
25.15066341,76.5,100
28.35935003,76.5,100
31.66824325,76.5,100
35.0996322,76.5,100
38.68218745,76.5,100
42.4541502,76.5,100
46.46884783,76.5,100
50.80503257,76.5,100
55.58849133,76.5,100
61.04497563,76.5,100
67.66835499,76.5,100
77.16143186,76.5,100
-77.16143186,85.5,100
-67.66835499,85.5,100
-61.04497563,85.5,100
-55.58849133,85.5,100
-50.80503257,85.5,100
-46.46884783,85.5,100
-42.4541502,85.5,100
-38.68218745,85.5,100
-35.0996322,85.5,100
-31.66824325,85.5,100
-28.35935003,85.5,100
-25.15066341,85.5,100
-22.02431284,85.5,100
-18.96557499,85.5,100
-15.96201416,85.5,100
-13.00287816,85.5,100
-10.07865811,85.5,100
-7.180755781,85.5,100
-4.301222305,85.5,100
-1.432543738,85.5,100
1.432543738,85.5,100
4.301222305,85.5,100
7.180755781,85.5,100
10.07865811,85.5,100
13.00287816,85.5,100
15.96201416,85.5,100
18.96557499,85.5,100
22.02431284,85.5,100
25.15066341,85.5,100
28.35935003,85.5,100
31.66824325,85.5,100
35.0996322,85.5,100
38.68218745,85.5,100
42.4541502,85.5,100
46.46884783,85.5,100
50.80503257,85.5,100
55.58849133,85.5,100
61.04497563,85.5,100
67.66835499,85.5,100
77.16143186,85.5,100
-77.16143186,94.5,100
-67.66835499,94.5,100
-61.04497563,94.5,100
-55.58849133,94.5,100
-50.80503257,94.5,100
-46.46884783,94.5,100
-42.4541502,94.5,100
-38.68218745,94.5,100
-35.0996322,94.5,100
-31.66824325,94.5,100
-28.35935003,94.5,100
-25.15066341,94.5,100
-22.02431284,94.5,100
-18.96557499,94.5,100
-15.96201416,94.5,100
-13.00287816,94.5,100
-10.07865811,94.5,100
-7.180755781,94.5,100
-4.301222305,94.5,100
-1.432543738,94.5,100
1.432543738,94.5,100
4.301222305,94.5,100
7.180755781,94.5,100
10.07865811,94.5,100
13.00287816,94.5,100
15.96201416,94.5,100
18.96557499,94.5,100
22.02431284,94.5,100
25.15066341,94.5,100
28.35935003,94.5,100
31.66824325,94.5,100
35.0996322,94.5,100
38.68218745,94.5,100
42.4541502,94.5,100
46.46884783,94.5,100
50.80503257,94.5,100
55.58849133,94.5,100
61.04497563,94.5,100
67.66835499,94.5,100
77.16143186,94.5,100
-77.16143186,103.5,100
-67.66835499,103.5,100
-61.04497563,103.5,100
-55.58849133,103.5,100
-50.80503257,103.5,100
-46.46884783,103.5,100
-42.4541502,103.5,100
-38.68218745,103.5,100
-35.0996322,103.5,100
-31.66824325,103.5,100
-28.35935003,103.5,100
-25.15066341,103.5,100
-22.02431284,103.5,100
-18.96557499,103.5,100
-15.96201416,103.5,100
-13.00287816,103.5,100
-10.07865811,103.5,100
-7.180755781,103.5,100
-4.301222305,103.5,100
-1.432543738,103.5,100
1.432543738,103.5,100
4.301222305,103.5,100
7.180755781,103.5,100
10.07865811,103.5,100
13.00287816,103.5,100
15.96201416,103.5,100
18.96557499,103.5,100
22.02431284,103.5,100
25.15066341,103.5,100
28.35935003,103.5,100
31.66824325,103.5,100
35.0996322,103.5,100
38.68218745,103.5,100
42.4541502,103.5,100
46.46884783,103.5,100
50.80503257,103.5,100
55.58849133,103.5,100
61.04497563,103.5,100
67.66835499,103.5,100
77.16143186,103.5,100
-77.16143186,112.5,100
-67.66835499,112.5,100
-61.04497563,112.5,100
-55.58849133,112.5,100
-50.80503257,112.5,100
-46.46884783,112.5,100
-42.4541502,112.5,100
-38.68218745,112.5,100
-35.0996322,112.5,100
-31.66824325,112.5,100
-28.35935003,112.5,100
-25.15066341,112.5,100
-22.02431284,112.5,100
-18.96557499,112.5,100
-15.96201416,112.5,100
-13.00287816,112.5,100
-10.07865811,112.5,100
-7.180755781,112.5,100
-4.301222305,112.5,100
-1.432543738,112.5,100
1.432543738,112.5,100
4.301222305,112.5,100
7.180755781,112.5,100
10.07865811,112.5,100
13.00287816,112.5,100
15.96201416,112.5,100
18.96557499,112.5,100
22.02431284,112.5,100
25.15066341,112.5,100
28.35935003,112.5,100
31.66824325,112.5,100
35.0996322,112.5,100
38.68218745,112.5,100
42.4541502,112.5,100
46.46884783,112.5,100
50.80503257,112.5,100
55.58849133,112.5,100
61.04497563,112.5,100
67.66835499,112.5,100
77.16143186,112.5,100
-77.16143186,121.5,100
-67.66835499,121.5,100
-61.04497563,121.5,100
-55.58849133,121.5,100
-50.80503257,121.5,100
-46.46884783,121.5,100
-42.4541502,121.5,100
-38.68218745,121.5,100
-35.0996322,121.5,100
-31.66824325,121.5,100
-28.35935003,121.5,100
-25.15066341,121.5,100
-22.02431284,121.5,100
-18.96557499,121.5,100
-15.96201416,121.5,100
-13.00287816,121.5,100
-10.07865811,121.5,100
-7.180755781,121.5,100
-4.301222305,121.5,100
-1.432543738,121.5,100
1.432543738,121.5,100
4.301222305,121.5,100
7.180755781,121.5,100
10.07865811,121.5,100
13.00287816,121.5,100
15.96201416,121.5,100
18.96557499,121.5,100
22.02431284,121.5,100
25.15066341,121.5,100
28.35935003,121.5,100
31.66824325,121.5,100
35.0996322,121.5,100
38.68218745,121.5,100
42.4541502,121.5,100
46.46884783,121.5,100
50.80503257,121.5,100
55.58849133,121.5,100
61.04497563,121.5,100
67.66835499,121.5,100
77.16143186,121.5,100
-77.16143186,130.5,100
-67.66835499,130.5,100
-61.04497563,130.5,100
-55.58849133,130.5,100
-50.80503257,130.5,100
-46.46884783,130.5,100
-42.4541502,130.5,100
-38.68218745,130.5,100
-35.0996322,130.5,100
-31.66824325,130.5,100
-28.35935003,130.5,100
-25.15066341,130.5,100
-22.02431284,130.5,100
-18.96557499,130.5,100
-15.96201416,130.5,100
-13.00287816,130.5,100
-10.07865811,130.5,100
-7.180755781,130.5,100
-4.301222305,130.5,100
-1.432543738,130.5,100
1.432543738,130.5,100
4.301222305,130.5,100
7.180755781,130.5,100
10.07865811,130.5,100
13.00287816,130.5,100
15.96201416,130.5,100
18.96557499,130.5,100
22.02431284,130.5,100
25.15066341,130.5,100
28.35935003,130.5,100
31.66824325,130.5,100
35.0996322,130.5,100
38.68218745,130.5,100
42.4541502,130.5,100
46.46884783,130.5,100
50.80503257,130.5,100
55.58849133,130.5,100
61.04497563,130.5,100
67.66835499,130.5,100
77.16143186,130.5,100
-77.16143186,139.5,100
-67.66835499,139.5,100
-61.04497563,139.5,100
-55.58849133,139.5,100
-50.80503257,139.5,100
-46.46884783,139.5,100
-42.4541502,139.5,100
-38.68218745,139.5,100
-35.0996322,139.5,100
-31.66824325,139.5,100
-28.35935003,139.5,100
-25.15066341,139.5,100
-22.02431284,139.5,100
-18.96557499,139.5,100
-15.96201416,139.5,100
-13.00287816,139.5,100
-10.07865811,139.5,100
-7.180755781,139.5,100
-4.301222305,139.5,100
-1.432543738,139.5,100
1.432543738,139.5,100
4.301222305,139.5,100
7.180755781,139.5,100
10.07865811,139.5,100
13.00287816,139.5,100
15.96201416,139.5,100
18.96557499,139.5,100
22.02431284,139.5,100
25.15066341,139.5,100
28.35935003,139.5,100
31.66824325,139.5,100
35.0996322,139.5,100
38.68218745,139.5,100
42.4541502,139.5,100
46.46884783,139.5,100
50.80503257,139.5,100
55.58849133,139.5,100
61.04497563,139.5,100
67.66835499,139.5,100
77.16143186,139.5,100
-77.16143186,148.5,100
-67.66835499,148.5,100
-61.04497563,148.5,100
-55.58849133,148.5,100
-50.80503257,148.5,100
-46.46884783,148.5,100
-42.4541502,148.5,100
-38.68218745,148.5,100
-35.0996322,148.5,100
-31.66824325,148.5,100
-28.35935003,148.5,100
-25.15066341,148.5,100
-22.02431284,148.5,100
-18.96557499,148.5,100
-15.96201416,148.5,100
-13.00287816,148.5,100
-10.07865811,148.5,100
-7.180755781,148.5,100
-4.301222305,148.5,100
-1.432543738,148.5,100
1.432543738,148.5,100
4.301222305,148.5,100
7.180755781,148.5,100
10.07865811,148.5,100
13.00287816,148.5,100
15.96201416,148.5,100
18.96557499,148.5,100
22.02431284,148.5,100
25.15066341,148.5,100
28.35935003,148.5,100
31.66824325,148.5,100
35.0996322,148.5,100
38.68218745,148.5,100
42.4541502,148.5,100
46.46884783,148.5,100
50.80503257,148.5,100
55.58849133,148.5,100
61.04497563,148.5,100
67.66835499,148.5,100
77.16143186,148.5,100
-77.16143186,157.5,100
-67.66835499,157.5,100
-61.04497563,157.5,100
-55.58849133,157.5,100
-50.80503257,157.5,100
-46.46884783,157.5,100
-42.4541502,157.5,100
-38.68218745,157.5,100
-35.0996322,157.5,100
-31.66824325,157.5,100
-28.35935003,157.5,100
-25.15066341,157.5,100
-22.02431284,157.5,100
-18.96557499,157.5,100
-15.96201416,157.5,100
-13.00287816,157.5,100
-10.07865811,157.5,100
-7.180755781,157.5,100
-4.301222305,157.5,100
-1.432543738,157.5,100
1.432543738,157.5,100
4.301222305,157.5,100
7.180755781,157.5,100
10.07865811,157.5,100
13.00287816,157.5,100
15.96201416,157.5,100
18.96557499,157.5,100
22.02431284,157.5,100
25.15066341,157.5,100
28.35935003,157.5,100
31.66824325,157.5,100
35.0996322,157.5,100
38.68218745,157.5,100
42.4541502,157.5,100
46.46884783,157.5,100
50.80503257,157.5,100
55.58849133,157.5,100
61.04497563,157.5,100
67.66835499,157.5,100
77.16143186,157.5,100
-77.16143186,166.5,100
-67.66835499,166.5,100
-61.04497563,166.5,100
-55.58849133,166.5,100
-50.80503257,166.5,100
-46.46884783,166.5,100
-42.4541502,166.5,100
-38.68218745,166.5,100
-35.0996322,166.5,100
-31.66824325,166.5,100
-28.35935003,166.5,100
-25.15066341,166.5,100
-22.02431284,166.5,100
-18.96557499,166.5,100
-15.96201416,166.5,100
-13.00287816,166.5,100
-10.07865811,166.5,100
-7.180755781,166.5,100
-4.301222305,166.5,100
-1.432543738,166.5,100
1.432543738,166.5,100
4.301222305,166.5,100
7.180755781,166.5,100
10.07865811,166.5,100
13.00287816,166.5,100
15.96201416,166.5,100
18.96557499,166.5,100
22.02431284,166.5,100
25.15066341,166.5,100
28.35935003,166.5,100
31.66824325,166.5,100
35.0996322,166.5,100
38.68218745,166.5,100
42.4541502,166.5,100
46.46884783,166.5,100
50.80503257,166.5,100
55.58849133,166.5,100
61.04497563,166.5,100
67.66835499,166.5,100
77.16143186,166.5,100
-77.16143186,175.5,100
-67.66835499,175.5,100
-61.04497563,175.5,100
-55.58849133,175.5,100
-50.80503257,175.5,100
-46.46884783,175.5,100
-42.4541502,175.5,100
-38.68218745,175.5,100
-35.0996322,175.5,100
-31.66824325,175.5,100
-28.35935003,175.5,100
-25.15066341,175.5,100
-22.02431284,175.5,100
-18.96557499,175.5,100
-15.96201416,175.5,100
-13.00287816,175.5,100
-10.07865811,175.5,100
-7.180755781,175.5,100
-4.301222305,175.5,100
-1.432543738,175.5,100
1.432543738,175.5,100
4.301222305,175.5,100
7.180755781,175.5,100
10.07865811,175.5,100
13.00287816,175.5,100
15.96201416,175.5,100
18.96557499,175.5,100
22.02431284,175.5,100
25.15066341,175.5,100
28.35935003,175.5,100
31.66824325,175.5,100
35.0996322,175.5,100
38.68218745,175.5,100
42.4541502,175.5,100
46.46884783,175.5,100
50.80503257,175.5,100
55.58849133,175.5,100
61.04497563,175.5,100
67.66835499,175.5,100
77.16143186,175.5,100
